name,lang,id,n,size(B),cpu(s),mem(KB),status,load,elapsed(s)
fannkuchredux,fsharp,3,11,945,7.464,50800,0,71% 60% 70% 55%,2.944
fannkuchredux,fsharp,3,12,945,84.504,52492,0,94% 94% 94% 94%,22.458
fannkuchredux,perl,3,10,427,12.768,3748,0,2% 98% 2% 1%,13.108
fannkuchredux,perl,3,11,427,147.436,3400,0,1% 0% 0% 100%,147.484
fannkuchredux,perl,3,12,427,1923.636,3320,0,0% 1% 100% 1%,1924.129
fannkuchredux,gcc,1,10,508,0.464,716,0,0% 100% 0% 0%,0.467
fannkuchredux,gcc,1,11,508,6.104,816,0,1% 1% 0% 100%,6.108
fannkuchredux,gcc,1,12,508,79.256,800,0,100% 0% 1% 1%,79.275
fannkuchredux,php,2,10,441,6.356,7644,0,100% 0% 0% 1%,6.380
fannkuchredux,php,2,11,441,81.648,7664,0,0% 1% 100% 0%,81.673
fannkuchredux,php,2,12,441,1194.652,7740,0,50% 4% 8% 40%,1194.940
fannkuchredux,erlang,1,10,1038,4.776,17564,0,89% 86% 93% 82%,1.369
fannkuchredux,erlang,1,11,1038,57.736,21136,0,98% 99% 98% 99%,14.688
fannkuchredux,erlang,1,12,1038,779.232,21292,0,99% 97% 94% 100%,199.712
fannkuchredux,perl,2,10,565,14.582,11848,0,98% 96% 98% 96%,3.780
fannkuchredux,perl,2,11,565,177.951,10636,0,100% 90% 90% 90%,48.250
fannkuchredux,perl,2,12,565,2297.642,10976,0,100% 99% 100% 99%,577.697
fannkuchredux,fsharp,1,10,551,1.488,49280,0,99% 2% 2% 2%,1.493
fannkuchredux,fsharp,1,11,551,11.832,49904,0,1% 1% 66% 34%,11.851
fannkuchredux,fsharp,1,12,551,153.328,46688,0,20% 81% 1% 1%,153.540
fannkuchredux,python3,6,10,385,14.536,8068,0,100% 1% 0% 0%,14.543
fannkuchredux,python3,6,11,385,176.268,8064,0,0% 100% 1% 0%,176.317
fannkuchredux,python3,6,12,385,2756.620,8068,0,68% 0% 0% 33%,2757.378
fannkuchredux,swift,1,10,470,0.352,1344,0,3% 0% 100% 6%,0.354
fannkuchredux,swift,1,11,470,4.216,4580,0,100% 2% 0% 0%,4.222
fannkuchredux,swift,1,12,470,57.652,4644,0,1% 87% 14% 1%,57.670
fannkuchredux,typescript,1,10,445,0.968,21932,0,1% 99% 2% 7%,0.972
fannkuchredux,typescript,1,11,445,10.320,21776,0,1% 3% 1% 100%,10.328
fannkuchredux,typescript,1,12,445,137.740,23696,0,18% 1% 83% 0%,137.777
fannkuchredux,java,2,10,514,0.648,29508,0,70% 33% 6% 0%,0.613
fannkuchredux,java,2,11,514,6.492,29168,0,10% 90% 1% 1%,6.449
fannkuchredux,java,2,12,514,70.756,43452,0,1% 1% 0% 99%,70.717
fannkuchredux,rust,2,10,1191,0.332,0,0,90% 90% 89% 89%,0.090
fannkuchredux,rust,2,11,1191,3.952,10408,0,100% 95% 99% 100%,1.011
fannkuchredux,rust,2,12,1191,52.264,8476,0,100% 100% 96% 100%,13.215
fannkuchredux,csharp,2,10,564,0.424,39452,0,2% 0% 100% 5%,0.427
fannkuchredux,csharp,2,11,564,3.608,39480,0,1% 0% 1% 100%,3.612
fannkuchredux,csharp,2,12,564,48.604,39464,0,100% 0% 0% 1%,48.618
fannkuchredux,gpp,4,10,1439,0.376,0,0,92% 90% 100% 91%,0.101
fannkuchredux,gpp,4,11,1439,4.652,1912,0,99% 97% 100% 95%,1.195
fannkuchredux,gpp,4,12,1439,62.936,2024,0,98% 99% 98% 99%,15.980
fannkuchredux,ocaml,3,10,1017,0.009,0,0,92% 100% 100% 92%,0.121
fannkuchredux,ocaml,3,11,1017,0.008,22300,0,99% 99% 99% 99%,1.226
fannkuchredux,ocaml,3,12,1017,0.007,22308,0,100% 100% 100% 100%,16.248
fannkuchredux,jruby,2,10,1426,22.057,561128,0,87% 92% 85% 85%,6.338
fannkuchredux,jruby,2,11,1426,104.998,684716,0,91% 85% 95% 93%,28.972
fannkuchredux,jruby,2,12,1426,1296.436,684468,0,90% 92% 99% 82%,357.641
fannkuchredux,python3,4,10,944,13.752,53700,0,95% 94% 97% 97%,3.601
fannkuchredux,python3,4,11,944,165.528,54276,0,96% 96% 100% 94%,43.054
fannkuchredux,python3,4,12,944,2220.712,55368,0,98% 96% 100% 99%,567.351
fannkuchredux,hack,2,10,440,15.364,115148,0,0% 76% 23% 2%,15.379
fannkuchredux,hack,2,11,440,194.544,113472,0,1% 100% 0% 0%,194.604
fannkuchredux,hack,2,12,440,2746.272,113568,0,32% 35% 3% 31%,2747.033
fannkuchredux,racket,3,10,1096,1.904,23848,0,98% 68% 66% 66%,0.650
fannkuchredux,racket,3,11,1096,21.816,24836,0,94% 74% 94% 92%,6.190
fannkuchredux,racket,3,12,1096,302.656,23856,0,100% 99% 97% 100%,76.619
fannkuchredux,dart,2,10,495,0.616,23268,0,9% 3% 85% 12%,0.591
fannkuchredux,dart,2,11,495,6.332,23372,0,99% 1% 2% 0%,6.265
fannkuchredux,dart,2,12,495,89.280,36392,0,1% 11% 90% 1%,88.655
fannkuchredux,scala,1,10,459,0.832,34548,0,18% 85% 4% 3%,0.788
fannkuchredux,scala,1,11,459,7.200,34268,0,100% 1% 1% 1%,7.159
fannkuchredux,scala,1,12,459,92.244,47188,0,1% 100% 1% 1%,92.206
fannkuchredux,hack,3,10,1150,0.000,1520,-2,3% 73% 24% 11%,0.370
fannkuchredux,hack,3,11,1150,0.000,1520,-2,3% 73% 24% 11%,0.370
fannkuchredux,hack,3,12,1150,0.000,1520,-2,3% 73% 24% 11%,0.370
fannkuchredux,gpp,1,10,1059,0.324,0,0,89% 89% 100% 100%,0.089
fannkuchredux,gpp,1,11,1059,4.020,1616,0,99% 99% 93% 99%,1.035
fannkuchredux,gpp,1,12,1059,54.716,1844,0,99% 99% 94% 100%,13.979
fannkuchredux,v8,3,10,539,0.432,11044,0,2% 98% 2% 2%,0.436
fannkuchredux,v8,3,11,539,5.360,11060,0,2% 100% 2% 1%,5.365
fannkuchredux,v8,3,12,539,74.452,11072,0,1% 1% 1% 100%,74.473
fannkuchredux,racket,1,10,649,1.952,21948,0,2% 0% 100% 0%,1.956
fannkuchredux,racket,1,11,649,22.764,21868,0,0% 1% 33% 67%,22.764
fannkuchredux,racket,1,12,649,305.592,22132,0,1% 1% 10% 90%,305.529
fannkuchredux,clojure,2,10,1252,4.048,72672,0,69% 62% 43% 50%,1.831
fannkuchredux,clojure,2,11,1252,14.368,71644,0,71% 64% 73% 63%,5.287
fannkuchredux,clojure,2,12,1252,187.908,91276,0,79% 78% 76% 75%,60.810
fannkuchredux,gpp,5,10,1440,0.296,0,0,89% 100% 89% 100%,0.080
fannkuchredux,gpp,5,11,1440,3.744,1836,0,98% 99% 93% 98%,0.968
fannkuchredux,gpp,5,12,1440,51.376,2032,0,99% 99% 94% 100%,13.117
fannkuchredux,sbcl,5,10,674,0.416,43548,0,0% 98% 2% 2%,0.419
fannkuchredux,sbcl,5,11,674,4.228,45508,0,0% 100% 1% 0%,4.233
fannkuchredux,sbcl,5,12,674,59.460,47500,0,100% 0% 0% 1%,59.475
fannkuchredux,fsharp,2,10,548,1.156,43232,0,98% 2% 2% 2%,1.159
fannkuchredux,fsharp,2,11,548,7.752,46632,0,1% 1% 100% 1%,7.756
fannkuchredux,fsharp,2,12,548,97.024,46672,0,1% 100% 0% 0%,97.042
fannkuchredux,php,3,10,1150,6.568,29168,0,99% 99% 99% 99%,1.663
fannkuchredux,php,3,11,1150,85.084,29156,0,100% 100% 100% 100%,21.333
fannkuchredux,php,3,12,1150,1198.948,29196,0,100% 100% 100% 100%,300.798
fannkuchredux,gcc,5,10,910,0.224,0,0,100% 100% 83% 100%,0.061
fannkuchredux,gcc,5,11,910,2.700,1420,0,93% 99% 100% 97%,0.703
fannkuchredux,gcc,5,12,910,35.828,3624,0,95% 99% 99% 99%,9.161
fannkuchredux,ghc,5,10,834,0.000,7912,-1,100% 100% 100% 100%,901.060
fannkuchredux,ghc,5,11,834,0.000,7912,-1,100% 100% 100% 100%,901.060
fannkuchredux,ghc,5,12,834,0.000,7912,-1,100% 100% 100% 100%,901.060
fannkuchredux,yarv,2,10,1426,17.148,37684,0,84% 94% 100% 93%,4.662
fannkuchredux,yarv,2,11,1426,217.684,37800,0,93% 99% 90% 100%,57.070
fannkuchredux,yarv,2,12,1426,3065.012,37668,0,100% 99% 99% 91%,788.854
fannkuchredux,v8,2,10,472,0.448,11048,0,100% 4% 0% 0%,0.450
fannkuchredux,v8,2,11,472,5.640,11028,0,1% 2% 0% 100%,5.642
fannkuchredux,v8,2,12,472,78.720,11048,0,1% 0% 0% 100%,78.738
fannkuchredux,yarv,1,10,384,11.396,9052,0,1% 100% 0% 1%,11.405
fannkuchredux,yarv,1,11,384,135.744,9164,0,91% 10% 1% 1%,135.786
fannkuchredux,yarv,1,12,384,2185.832,11136,0,1% 4% 14% 83%,2186.407
fannkuchredux,scala,2,10,1017,0.944,2044,0,45% 46% 44% 98%,0.411
fannkuchredux,scala,2,11,1017,5.152,35348,0,85% 84% 97% 84%,1.478
fannkuchredux,scala,2,12,1017,59.624,36820,0,99% 98% 98% 97%,15.230
fannkuchredux,java,1,10,1282,0.784,1760,0,52% 53% 97% 55%,0.313
fannkuchredux,java,1,11,1282,5.520,31328,0,88% 90% 90% 99%,1.509
fannkuchredux,java,1,12,1282,68.644,33032,0,98% 98% 99% 99%,17.411
fannkuchredux,sbcl,4,10,1518,0.424,0,0,59% 94% 56% 53%,0.163
fannkuchredux,sbcl,4,11,1518,4.744,47820,0,98% 94% 85% 94%,1.284
fannkuchredux,sbcl,4,12,1518,64.328,47692,0,100% 98% 99% 92%,16.577
fannkuchredux,clojure,3,10,1491,3.700,69456,0,50% 78% 41% 61%,1.613
fannkuchredux,clojure,3,11,1491,8.152,71896,0,87% 73% 68% 73%,2.726
fannkuchredux,clojure,3,12,1491,76.736,74476,0,96% 99% 94% 94%,20.049
fannkuchredux,fpascal,1,10,1018,0.404,0,0,91% 83% 100% 100%,0.110
fannkuchredux,fpascal,1,11,1018,5.072,1700,0,99% 95% 99% 98%,1.296
fannkuchredux,fpascal,1,12,1018,69.376,1732,0,99% 100% 100% 100%,17.393
fannkuchredux,sbcl,3,10,821,0.492,37420,0,2% 98% 0% 0%,0.496
fannkuchredux,sbcl,3,11,821,5.572,37416,0,100% 0% 1% 1%,5.576
fannkuchredux,sbcl,3,12,821,73.496,39372,0,0% 1% 100% 0%,73.513
fannkuchredux,go,1,10,900,0.396,0,0,67% 56% 50% 63%,0.163
fannkuchredux,go,1,11,900,4.720,1788,0,98% 98% 98% 97%,1.218
fannkuchredux,go,1,12,900,65.116,1788,0,100% 99% 99% 100%,16.379
fannkuchredux,hack,1,10,532,7.084,116916,0,97% 1% 4% 1%,7.084
fannkuchredux,hack,1,11,532,82.680,115364,0,100% 1% 1% 1%,82.705
fannkuchredux,hack,1,12,532,1183.372,113336,0,100% 0% 0% 1%,1183.634
fannkuchredux,csharp,3,10,1096,0.892,38716,0,38% 51% 54% 43%,0.487
fannkuchredux,csharp,3,11,1096,6.800,38884,0,89% 85% 81% 88%,1.985
fannkuchredux,csharp,3,12,1096,86.548,41368,0,97% 99% 97% 99%,22.122
fannkuchredux,ghc,4,10,658,0.000,0,-11,%,0.000
fannkuchredux,ghc,4,11,658,0.000,0,-11,%,0.000
fannkuchredux,ghc,4,12,658,0.000,0,-11,%,0.000
fannkuchredux,ghc,2,10,808,3.224,13120,0,79% 78% 78% 77%,1.048
fannkuchredux,ghc,2,11,808,38.120,12012,0,80% 78% 80% 78%,12.196
fannkuchredux,ghc,2,12,808,479.676,9916,0,79% 78% 78% 78%,155.163
fannkuchredux,v8,1,10,463,0.508,11056,0,4% 2% 100% 2%,0.512
fannkuchredux,v8,1,11,463,6.420,10992,0,100% 0% 1% 2%,6.424
fannkuchredux,v8,1,12,463,89.924,11072,0,0% 1% 100% 0%,89.955
fannkuchredux,ocaml,1,10,524,0.615,708,0,2% 0% 3% 100%,0.616
fannkuchredux,ocaml,1,11,524,7.414,708,0,0% 1% 100% 1%,7.417
fannkuchredux,ocaml,1,12,524,97.716,708,0,1% 0% 100% 0%,97.739
fannkuchredux,lua,1,10,462,9.608,1884,0,3% 100% 2% 4%,9.620
fannkuchredux,lua,1,11,462,125.452,1932,0,1% 0% 0% 100%,125.486
fannkuchredux,lua,1,12,462,1785.628,1888,0,30% 1% 70% 0%,1786.020
fannkuchredux,gnat,3,10,2100,0.288,0,0,78% 75% 60% 80%,0.098
fannkuchredux,gnat,3,11,2100,3.392,4072,0,98% 97% 97% 99%,0.877
fannkuchredux,gnat,3,12,2100,44.840,4116,0,100% 100% 100% 100%,11.247
fannkuchredux,gcc,4,10,1183,0.164,0,0,100% 0% 0% 6%,0.169
fannkuchredux,gcc,4,11,1183,1.916,716,0,100% 1% 0% 2%,1.920
fannkuchredux,gcc,4,12,1183,24.424,824,0,0% 100% 1% 0%,24.435
fannkuchredux,gpp,3,10,593,0.332,624,0,0% 3% 100% 0%,0.336
fannkuchredux,gpp,3,11,593,4.152,652,0,100% 1% 0% 2%,4.156
fannkuchredux,gpp,3,12,593,56.876,728,0,100% 0% 1% 1%,56.893
fannkuchredux,csharp,1,10,520,0.556,39088,0,2% 4% 98% 2%,0.558
fannkuchredux,csharp,1,11,520,5.240,39236,0,1% 1% 2% 100%,5.242
fannkuchredux,csharp,1,12,520,71.132,39172,0,1% 0% 0% 100%,71.149
fannkuchredux,typescript,2,10,454,0.956,21768,0,0% 98% 4% 2%,0.986
fannkuchredux,typescript,2,11,454,10.188,21764,0,1% 1% 100% 1%,10.194
fannkuchredux,typescript,2,12,454,135.488,21884,0,1% 1% 100% 0%,135.519
fannkuchredux,gcc,3,10,567,0.336,696,0,0% 97% 0% 3%,0.341
fannkuchredux,gcc,3,11,567,4.320,724,0,0% 1% 1% 100%,4.322
fannkuchredux,gcc,3,12,567,56.804,820,0,0% 1% 100% 1%,56.820
fannkuchredux,hipe,1,10,1038,3.180,19640,0,77% 87% 93% 79%,0.954
fannkuchredux,hipe,1,11,1038,35.144,21324,0,98% 96% 96% 97%,9.116
fannkuchredux,hipe,1,12,1038,470.736,20340,0,100% 99% 98% 99%,119.294
fannkuchredux,gcc,2,10,1557,0.336,0,0,89% 100% 100% 89%,0.092
fannkuchredux,gcc,2,11,1557,4.448,808,0,97% 100% 99% 98%,1.139
fannkuchredux,gcc,2,12,1557,57.712,964,0,99% 99% 100% 95%,14.717
fannkuchredux,racket,2,10,903,1.828,22440,0,1% 100% 1% 1%,1.831
fannkuchredux,racket,2,11,903,20.196,22412,0,1% 0% 1% 100%,20.193
fannkuchredux,racket,2,12,903,276.892,29408,0,23% 4% 26% 49%,276.871
fannkuchredux,ifc,1,10,590,0.368,516,0,0% 0% 100% 5%,0.370
fannkuchredux,ifc,1,11,590,4.422,516,0,0% 1% 100% 0%,4.425
fannkuchredux,ifc,1,12,590,57.589,516,0,1% 0% 1% 100%,57.605
fannkuchredux,php,1,10,482,9.516,7776,0,100% 1% 0% 1%,9.522
fannkuchredux,php,1,11,482,121.344,7800,0,1% 100% 0% 0%,121.378
fannkuchredux,php,1,12,482,1784.780,7788,0,16% 76% 4% 5%,1785.221
fannkuchredux,ghc,3,10,1153,0.000,5172,-1,100% 100% 100% 100%,901.071
fannkuchredux,ghc,3,11,1153,0.000,5172,-1,100% 100% 100% 100%,901.071
fannkuchredux,ghc,3,12,1153,0.000,5172,-1,100% 100% 100% 100%,901.071
fannkuchredux,ifc,3,10,1148,0.323,0,0,64% 70% 64% 91%,0.108
fannkuchredux,ifc,3,11,1148,3.958,1852,0,97% 97% 97% 100%,1.019
fannkuchredux,ifc,3,12,1148,55.741,10536,0,100% 100% 100% 100%,13.977
fannkuchredux,perl,1,10,457,16.511,1876,0,1% 0% 100% 0%,16.537
fannkuchredux,perl,1,11,457,196.874,1872,0,1% 0% 0% 100%,196.930
fannkuchredux,perl,1,12,457,2557.649,1872,0,5% 18% 0% 78%,2558.365
fannkuchredux,sbcl,2,10,513,1.344,74884,0,1% 1% 0% 100%,1.349
fannkuchredux,sbcl,2,11,513,15.484,81028,0,1% 0% 100% 1%,15.509
fannkuchredux,sbcl,2,12,513,195.892,92136,0,100% 1% 1% 0%,196.152
fannkuchredux,jruby,1,10,384,26.662,462132,0,58% 39% 69% 41%,12.987
fannkuchredux,jruby,1,11,384,58.132,664232,0,31% 12% 35% 39%,50.865
fannkuchredux,jruby,1,12,384,638.438,675384,0,11% 30% 47% 15%,631.892
fannkuchredux,vw,1,10,838,4.280,53444,0,99% 1% 0% 2%,4.305
fannkuchredux,vw,1,11,838,51.248,52412,0,97% 4% 1% 3%,51.263
fannkuchredux,vw,1,12,838,710.200,53616,0,2% 64% 1% 35%,710.389
fannkuchredux,gpp,7,10,1150,0.160,0,0,0% 100% 6% 0%,0.166
fannkuchredux,gpp,7,11,1150,1.884,640,0,5% 100% 0% 4%,1.889
fannkuchredux,gpp,7,12,1150,24.016,752,0,1% 100% 0% 0%,24.027
fannkuchredux,fsharp,4,10,612,0.512,38772,0,96% 0% 2% 4%,0.516
fannkuchredux,fsharp,4,11,612,4.688,38676,0,2% 1% 0% 100%,4.691
fannkuchredux,fsharp,4,12,612,64.408,40788,0,0% 0% 100% 1%,64.426
fasta,hack,3,250000,1029,0.756,117504,0,1% 68% 5% 33%,0.789
fasta,hack,3,2500000,1029,4.688,117964,0,95% 7% 0% 2%,4.694
fasta,hack,3,25000000,1029,43.272,117528,0,1% 0% 1% 99%,43.288
fasta,hack,2,250000,1003,1.076,117336,0,2% 19% 56% 75%,1.157
fasta,hack,2,2500000,1003,7.548,113844,0,67% 97% 2% 35%,7.555
fasta,hack,2,25000000,1003,52.956,115420,0,1% 80% 15% 7%,53.208
fasta,yarv,5,250000,987,1.588,9740,0,1% 100% 1% 1%,1.591
fasta,yarv,5,2500000,987,15.232,10140,0,55% 45% 2% 0%,15.243
fasta,yarv,5,25000000,987,150.976,10004,0,42% 35% 23% 3%,151.049
fasta,ifc,1,250000,1155,0.159,0,0,0% 0% 100% 0%,0.161
fasta,ifc,1,2500000,1155,1.574,508,0,1% 100% 2% 1%,1.577
fasta,ifc,1,25000000,1155,6.031,508,0,0% 0% 100% 3%,6.034
fasta,ocaml,3,250000,1042,0.098,0,0,0% 0% 100% 0%,0.100
fasta,ocaml,3,2500000,1042,0.911,956,0,2% 1% 0% 100%,0.913
fasta,ocaml,3,25000000,1042,8.787,2996,0,0% 0% 1% 100%,8.790
fasta,hipe,2,250000,1164,0.508,21216,0,6% 75% 6% 19%,0.481
fasta,hipe,2,2500000,1164,3.840,19756,0,96% 4% 3% 8%,3.500
fasta,hipe,2,25000000,1164,34.592,21684,0,84% 14% 2% 6%,32.994
fasta,scala,1,250000,1080,0.464,1984,0,32% 17% 72% 9%,0.358
fasta,scala,1,2500000,1080,1.520,36676,0,6% 99% 4% 6%,1.367
fasta,scala,1,25000000,1080,10.948,42432,0,86% 15% 1% 2%,10.801
fasta,jruby,1,250000,760,11.062,536900,0,67% 62% 45% 46%,5.042
fasta,jruby,1,2500000,760,29.585,653760,0,37% 17% 11% 65%,23.055
fasta,jruby,1,25000000,760,214.268,664912,0,27% 35% 20% 22%,207.726
fasta,perl,2,250000,886,3.577,3188,0,0% 0% 100% 0%,3.580
fasta,perl,2,2500000,886,35.066,3188,0,1% 1% 26% 76%,35.534
fasta,perl,2,25000000,886,378.789,3188,0,5% 47% 14% 36%,379.190
fasta,gpp,4,250000,1266,0.068,0,0,0% 11% 89% 0%,0.072
fasta,gpp,4,2500000,1266,0.644,656,0,98% 0% 5% 3%,0.650
fasta,gpp,4,25000000,1266,6.120,744,0,100% 1% 1% 1%,6.125
fasta,gcc,5,250000,1261,0.040,0,0,0% 0% 83% 0%,0.044
fasta,gcc,5,2500000,1261,0.356,724,0,100% 3% 0% 0%,0.361
fasta,gcc,5,25000000,1261,3.260,820,0,0% 100% 0% 1%,3.264
fasta,sbcl,3,250000,1579,0.128,0,0,100% 0% 0% 0%,0.133
fasta,sbcl,3,2500000,1579,1.220,17424,0,0% 99% 2% 2%,1.225
fasta,sbcl,3,25000000,1579,9.816,17424,0,100% 0% 1% 0%,9.822
fasta,sbcl,1,250000,1419,0.212,1004,0,0% 0% 100% 0%,0.216
fasta,sbcl,1,2500000,1419,2.020,17456,0,0% 100% 1% 0%,2.025
fasta,sbcl,1,25000000,1419,17.756,17456,0,0% 1% 100% 0%,17.763
fasta,racket,3,250000,1276,0.356,1244,0,0% 3% 3% 100%,0.361
fasta,racket,3,2500000,1276,1.924,31412,0,0% 100% 2% 2%,1.930
fasta,racket,3,25000000,1276,17.088,31484,0,1% 1% 100% 0%,17.087
fasta,csharp,2,250000,1180,0.236,1152,0,96% 4% 4% 0%,0.241
fasta,csharp,2,2500000,1180,0.876,40180,0,1% 1% 99% 1%,0.880
fasta,csharp,2,25000000,1180,6.360,40044,0,0% 0% 100% 1%,6.367
fasta,rust,2,250000,1887,0.076,0,0,40% 50% 75% 75%,0.040
fasta,rust,2,2500000,1887,0.520,0,0,82% 68% 72% 72%,0.186
fasta,rust,2,25000000,1887,4.612,23668,0,75% 75% 74% 82%,1.519
fasta,python3,1,250000,792,2.084,7948,0,7% 92% 80% 100%,4.002
fasta,python3,1,2500000,792,20.284,7964,0,1% 2% 13% 88%,20.294
fasta,python3,1,25000000,792,206.088,7944,0,22% 25% 41% 48%,207.442
fasta,php,2,250000,1006,1.368,7808,0,99% 0% 0% 1%,1.371
fasta,php,2,2500000,1006,13.636,7808,0,56% 1% 0% 45%,13.645
fasta,php,2,25000000,1006,135.656,7760,0,46% 36% 5% 15%,135.721
fasta,php,3,250000,1030,0.644,7728,0,0% 0% 100% 2%,0.647
fasta,php,3,2500000,1030,6.188,7792,0,39% 1% 62% 0%,6.193
fasta,php,3,25000000,1030,61.380,7840,0,0% 100% 0% 1%,61.400
fasta,ifc,3,250000,1190,0.132,0,0,0% 0% 0% 100%,0.134
fasta,ifc,3,2500000,1190,1.278,508,0,0% 2% 100% 1%,1.280
fasta,ifc,3,25000000,1190,4.330,508,0,0% 1% 100% 0%,4.333
fasta,ghc,5,250000,1378,0.080,0,0,33% 60% 50% 40%,0.051
fasta,ghc,5,2500000,1378,0.564,1276,0,46% 32% 42% 33%,0.396
fasta,ghc,5,25000000,1378,4.172,15820,0,29% 36% 42% 29%,3.080
fasta,ghc,1,250000,1421,0.000,0,-10,9% 100% 8% 0%,0.117
fasta,ghc,1,2500000,1421,0.000,0,-10,9% 100% 8% 0%,0.117
fasta,ghc,1,25000000,1421,0.000,0,-10,9% 100% 8% 0%,0.117
fasta,yarv,4,250000,904,1.628,9980,0,100% 2% 0% 2%,1.633
fasta,yarv,4,2500000,904,15.392,27648,0,9% 28% 7% 59%,15.411
fasta,yarv,4,25000000,904,160.736,242268,0,35% 4% 39% 23%,160.895
fasta,go,3,250000,1344,0.076,0,0,67% 80% 75% 33%,0.036
fasta,go,3,2500000,1344,0.660,1772,0,75% 25% 83% 81%,0.252
fasta,go,3,25000000,1344,6.200,3956,0,65% 57% 76% 69%,2.327
fasta,python3,3,250000,977,1.152,8176,0,1% 100% 0% 3%,1.183
fasta,python3,3,2500000,977,11.196,8148,0,2% 0% 0% 100%,11.203
fasta,python3,3,25000000,977,111.404,8276,0,28% 0% 0% 73%,111.443
fasta,racket,1,250000,1054,0.640,21424,0,3% 0% 0% 100%,0.643
fasta,racket,1,2500000,1054,5.204,21628,0,1% 100% 1% 1%,5.210
fasta,racket,1,25000000,1054,49.656,22180,0,100% 0% 1% 1%,49.667
fasta,ghc,6,250000,1567,0.112,0,0,50% 50% 57% 57%,0.057
fasta,ghc,6,2500000,1567,0.768,1200,0,54% 53% 58% 68%,0.342
fasta,ghc,6,25000000,1567,6.836,15308,0,53% 54% 54% 71%,2.989
fasta,fpascal,4,250000,1112,0.112,0,0,0% 100% 8% 0%,0.116
fasta,fpascal,4,2500000,1112,1.128,8,0,2% 1% 1% 100%,1.132
fasta,fpascal,4,25000000,1112,10.980,8,0,100% 1% 0% 1%,10.987
fasta,java,4,250000,1507,0.264,1960,0,21% 95% 9% 4%,0.225
fasta,java,4,2500000,1507,0.768,29516,0,9% 94% 3% 15%,0.683
fasta,java,4,25000000,1507,5.164,31068,0,2% 2% 1% 100%,5.054
fasta,go,1,250000,1036,0.076,0,0,11% 0% 100% 11%,0.080
fasta,go,1,2500000,1036,0.756,1772,0,0% 3% 100% 3%,0.759
fasta,go,1,25000000,1036,7.180,1772,0,1% 1% 0% 100%,7.180
fasta,jruby,3,250000,973,10.080,422320,0,58% 37% 33% 34%,8.421
fasta,jruby,3,2500000,973,19.472,660276,0,40% 65% 23% 13%,14.012
fasta,jruby,3,25000000,973,90.176,715252,0,23% 39% 25% 22%,83.712
fasta,java,2,250000,1240,0.324,1668,0,15% 12% 19% 96%,0.257
fasta,java,2,2500000,1240,1.156,31012,0,4% 99% 2% 9%,1.041
fasta,java,2,25000000,1240,7.944,32048,0,2% 1% 79% 21%,7.826
fasta,gcc,1,250000,1185,0.080,0,0,0% 0% 100% 0%,0.086
fasta,gcc,1,2500000,1185,0.804,728,0,2% 1% 0% 100%,0.809
fasta,gcc,1,25000000,1185,7.712,824,0,3% 1% 100% 5%,7.719
fasta,ocaml,6,250000,1161,0.065,0,0,13% 0% 86% 0%,0.067
fasta,ocaml,6,2500000,1161,0.637,18252,0,0% 2% 100% 2%,0.639
fasta,ocaml,6,25000000,1161,6.044,200872,0,1% 1% 100% 0%,6.048
fasta,v8,1,250000,831,0.800,13040,0,99% 0% 4% 0%,0.803
fasta,v8,1,2500000,831,7.860,13208,0,0% 1% 100% 1%,7.864
fasta,v8,1,25000000,831,65.992,13224,0,1% 50% 0% 50%,66.017
fasta,python3,5,250000,1933,1.608,62796,0,56% 31% 59% 65%,0.837
fasta,python3,5,2500000,1933,14.308,420528,0,57% 51% 65% 60%,6.315
fasta,python3,5,25000000,1933,145.316,3516300,0,76% 48% 58% 49%,120.326
fasta,erlang,2,250000,1164,0.736,21640,0,6% 6% 4% 96%,0.695
fasta,erlang,2,2500000,1164,6.056,19224,0,2% 4% 98% 2%,5.744
fasta,erlang,2,25000000,1164,56.832,29928,0,92% 9% 2% 1%,54.873
fasta,ghc,4,250000,1413,0.000,0,-10,9% 0% 91% 9%,0.105
fasta,ghc,4,2500000,1413,0.000,0,-10,9% 0% 91% 9%,0.105
fasta,ghc,4,25000000,1413,0.000,0,-10,9% 0% 91% 9%,0.105
fasta,gpp,2,250000,1105,0.048,0,0,0% 0% 0% 83%,0.053
fasta,gpp,2,2500000,1105,0.488,1616,0,2% 0% 100% 4%,0.490
fasta,gpp,2,25000000,1105,4.536,1600,0,100% 0% 1% 1%,4.540
fasta,sbcl,2,250000,1617,0.204,1096,0,9% 100% 0% 0%,0.216
fasta,sbcl,2,2500000,1617,1.996,17456,0,1% 2% 100% 1%,2.001
fasta,sbcl,2,25000000,1617,17.648,17456,0,100% 0% 0% 1%,17.655
fasta,gnat,5,250000,2186,0.048,0,0,0% 0% 100% 0%,0.051
fasta,gnat,5,2500000,2186,0.444,1968,0,98% 0% 4% 2%,0.449
fasta,gnat,5,25000000,2186,4.064,2060,0,100% 1% 0% 0%,4.070
fasta,yarv,2,250000,732,2.048,11716,0,1% 100% 1% 1%,2.054
fasta,yarv,2,2500000,732,20.384,36920,0,7% 1% 0% 93%,20.396
fasta,yarv,2,25000000,732,205.176,206664,0,32% 1% 0% 69%,205.246
fasta,csharp,4,250000,1505,1.212,48112,0,57% 16% 13% 24%,1.150
fasta,csharp,4,2500000,1505,2.128,71860,0,31% 27% 67% 25%,1.468
